"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
2.280212735E1;1.891825438E0;-8.892925262E0;-9.430712461E-1
2.280457500E1;1.903789520E0;-8.871090889E0;-1.038784146E0
2.280702360E1;1.903789520E0;-8.854341507E0;-1.050748229E0
2.280947292E1;1.973181367E0;-8.950352669E0;-1.211067319E0
2.281192146E1;2.009073734E0;-9.046066284E0;-1.361815214E0
2.281436917E1;1.958824396E0;-9.122636795E0;-1.448255897E0
2.281681776E1;1.970788598E0;-9.237491608E0;-1.484148264E0
2.281926709E1;1.997109652E0;-9.409774780E0;-1.467398524E0
2.282171563E1;2.054537296E0;-9.563215256E0;-1.395613790E0
2.282416328E1;2.155334949E0;-9.742676735E0;-1.213460207E0
2.282661188E1;2.351546526E0;-9.852746010E0;-8.856434822E-1
2.282906120E1;2.509472847E0;-9.974780083E0;-5.144568682E-1
2.283150974E1;2.657827854E0;-1.003968525E1;-1.384846121E-1
2.283395745E1;2.796910524E0;-1.006600666E1;2.515454888E-1
2.283640604E1;2.921337366E0;-1.001336479E1;5.844469070E-1
2.283885537E1;3.084049225E0;-9.931709290E0;8.647062778E-1
2.284130391E1;3.198904753E0;-9.824032784E0;1.084846020E0
2.284375156E1;3.321237803E0;-9.728319168E0;1.204487085E0
2.284620016E1;3.388236761E0;-9.658927917E0;1.249950767E0
2.284864948E1;3.471985579E0;-9.637392044E0;1.283450246E0
2.285109802E1;3.517449379E0;-9.690034866E0;1.266700506E0
2.285354573E1;3.560520172E0;-9.773782730E0;1.273878932E0
2.285599427E1;3.591626883E0;-9.924530983E0;1.316949725E0
2.285844365E1;3.627519131E0;-1.011147022E1;1.348056436E0
2.286089219E1;3.644268990E0;-1.034357452E1;1.415055513E0
2.286333985E1;3.634697676E0;-1.065733337E1;1.405484200E0
2.286578844E1;3.656233072E0;-1.096361446E1;1.398305774E0
2.286823776E1;3.629911900E0;-1.125344467E1;1.355234981E0
2.287068631E1;3.644268990E0;-1.155015469E1;1.290628672E0
2.287313401E1;3.584448338E0;-1.180170059E1;1.192523003E0
2.287558256E1;3.522234917E0;-1.201226902E1;1.058524966E0
2.287803193E1;3.421736479E0;-1.214865971E1;9.125627279E-1
2.288048042E1;3.294916868E0;-1.225185013E1;7.471588850E-1
2.288292813E1;3.148655415E0;-1.227817154E1;6.203392744E-1
2.288537672E1;2.959622622E0;-1.227577877E1;4.839483798E-1
2.288782604E1;2.756232500E0;-1.224197960E1;3.212364316E-1
2.289027459E1;2.514258385E0;-1.222044468E1;2.563311160E-1
2.289272224E1;2.267797709E0;-1.222523022E1;2.419741899E-1
2.289517084E1;2.061715841E0;-1.228774261E1;8.404789865E-2
2.289762016E1;1.829612017E0;-1.231645679E1;-4.486542661E-3
2.290006870E1;1.611865163E0;-1.241216946E1;-1.217348501E-1
2.290251641E1;1.408176184E0;-1.252463150E1;-2.054836452E-1
2.290496500E1;1.235892892E0;-1.262991619E1;-2.895315289E-1
2.290741432E1;1.068395257E0;-1.275434303E1;-3.397808075E-1
2.290986287E1;9.652048349E-1;-1.287189007E1;-3.804588020E-1
2.291231052E1;8.742775917E-1;-1.297956753E1;-4.546363056E-1
2.291475912E1;8.288139701E-1;-1.303938770E1;-5.072783828E-1
2.291720844E1;8.096713424E-1;-1.308245850E1;-5.503492355E-1
2.291965698E1;8.240283132E-1;-1.308006573E1;-6.125625968E-1
2.292210469E1;8.790631890E-1;-1.306810188E1;-6.843472719E-1
2.292455328E1;1.032503009E0;-1.303699493E1;-8.784649968E-1
2.292700261E1;1.228714466E0;-1.304178047E1;-1.153639674E0
2.292945115E1;1.484746456E0;-1.300110245E1;-1.405185103E0
2.293189881E1;1.748256087E0;-1.296281719E1;-1.682752490E0
2.293434740E1;1.985145450E0;-1.297478199E1;-1.871785522E0
2.293679672E1;2.231905222E0;-1.300349522E1;-2.051546335E0
2.293924526E1;2.452044964E0;-1.301546001E1;-2.207079887E0
2.294169297E1;2.708376169E0;-1.301546001E1;-2.314756870E0
2.294414157E1;2.909373283E0;-1.299392414E1;-2.415255308E0
2.294659089E1;3.093620539E0;-1.292213917E1;-2.467897415E0
2.294903943E1;3.294916868E0;-1.285035515E1;-2.465504646E0
2.295148709E1;3.428914785E0;-1.273041439E1;-2.455933332E0
2.295393568E1;3.596412420E0;-1.256291676E1;-2.376970291E0
2.295638500E1;3.672982693E0;-1.240977669E1;-2.281257391E0
2.295883354E1;3.718446493E0;-1.223240852E1;-2.195115566E0
2.296128125E1;3.785744429E0;-1.202901840E1;-2.149652004E0
2.296372979E1;3.833600998E0;-1.184716415E1;-2.128116608E0
2.296617917E1;3.891028643E0;-1.163868904E1;-2.152044773E0
2.296862771E1;3.943670750E0;-1.140180016E1;-2.195115566E0
2.297107537E1;3.979563236E0;-1.117208862E1;-2.254936218E0
2.297352396E1;3.948456526E0;-1.093011475E1;-2.329113722E0
2.297597328E1;3.907778502E0;-1.067408276E1;-2.321935177E0
2.297842182E1;3.833600998E0;-1.044646549E1;-2.331506491E0
2.298086948E1;3.739981890E0;-1.027178955E1;-2.302792788E0
2.298331808E1;3.570091486E0;-1.008275604E1;-2.262114763E0
2.298576745E1;3.395415306E0;-9.965209007E0;-2.245364904E0
2.298821594E1;3.196511984E0;-9.807282448E0;-2.247757673E0
2.299066365E1;2.954836845E0;-9.658927917E0;-2.345863581E0
2.299311224E1;2.655434847E0;-9.568000793E0;-2.479861498E0
2.299556157E1;2.341975212E0;-9.520144463E0;-2.640479803E0
2.299801011E1;1.973181367E0;-9.522537231E0;-2.906083107E0
2.300045776E1;1.587936878E0;-9.615857124E0;-3.152842999E0
2.300290636E1;1.130608678E0;-9.757033348E0;-3.420839071E0
2.300535568E1;7.043871880E-1;-9.984351158E0;-3.701098442E0
2.300780422E1;2.757728100E-1;-1.026461124E1;-3.937987804E0
2.301025193E1;-1.310070455E-1;-1.063819027E1;-4.186841488E0
2.301270052E1;-5.572285652E-1;-1.110000515E1;-4.380959034E0
2.301514985E1;-1.000199914E0;-1.165065384E1;-4.507778645E0
2.301759839E1;-1.455135226E0;-1.231884956E1;-4.665705204E0
2.302004604E1;-1.929213285E0;-1.309442234E1;-4.790431023E0
2.302249464E1;-2.451147795E0;-1.389153194E1;-4.804787636E0
2.302494396E1;-2.927319288E0;-1.474876022E1;-4.766502857E0
2.302739250E1;-3.367897987E0;-1.556022644E1;-4.555634975E0
2.302984021E1;-3.657728434E0;-1.628585052E1;-4.177269936E0
2.303228880E1;-3.729513168E0;-1.686999702E1;-3.653241873E0
2.303473813E1;-3.710370541E0;-1.728634834E1;-2.982653379E0
2.303718667E1;-3.688835144E0;-1.757139397E1;-2.166401863E0
2.303963432E1;-3.777369738E0;-1.778674889E1;-1.282852054E0
2.304208292E1;-3.858725548E0;-1.796411514E1;-3.565305769E-1
2.304453224E1;-3.949652910E0;-1.805025673E1;5.772684813E-1
2.304698078E1;-3.971188307E0;-1.812443542E1;1.444068432E0
2.304942849E1;-3.863511324E0;-1.808614922E1;2.123929262E0
2.305187709E1;-3.696013689E0;-1.795454407E1;2.708076954E0
2.305432641E1;-3.430111170E0;-1.773171234E1;3.124727249E0
2.305677495E1;-3.090330362E0;-1.741107559E1;3.337688446E0
2.305922261E1;-2.594717026E0;-1.704945946E1;3.311367512E0
2.306167120E1;-2.046461582E0;-1.661606026E1;3.177369356E0
2.306412052E1;-1.469492197E0;-1.610130310E1;2.918645382E0
2.306656907E1;-8.901300430E-1;-1.557936954E1;2.578864574E0
2.306901677E1;-2.509472668E-1;-1.501197147E1;2.250748873E0
2.307146537E1;2.901297510E-1;-1.450469303E1;1.953739643E0
2.307391469E1;7.378866673E-1;-1.406650734E1;1.649851203E0
2.307636323E1;1.140179992E0;-1.365464211E1;1.383948803E0
2.307881089E1;1.436890006E0;-1.332891941E1;1.108774185E0
2.308125948E1;1.645364642E0;-1.302742386E1;7.998009920E-1
2.308370880E1;1.836790442E0;-1.279262829E1;4.743770957E-1
2.308615735E1;2.083251238E0;-1.257488155E1;1.366899908E-1
2.308860506E1;2.279761791E0;-1.239063358E1;-2.270190418E-1
2.309105360E1;2.330011129E0;-1.223719406E1;-5.862415433E-1
2.309350297E1;2.327618122E0;-1.207926750E1;-7.992027402E-1
2.309595146E1;2.265404940E0;-1.198355484E1;-1.017248750E0
2.309839917E1;2.162513494E0;-1.190219879E1;-1.163210869E0
2.310084776E1;2.068894386E0;-1.181127167E1;-1.321137190E0
2.310329709E1;1.992323995E0;-1.167458153E1;-1.527219057E0
2.310574563E1;1.934896231E0;-1.154058361E1;-1.670788407E0
2.310819334E1;1.793719649E0;-1.141137123E1;-1.819143414E0
2.311064188E1;1.671685696E0;-1.132522964E1;-1.979761600E0
2.311309120E1;1.595115423E0;-1.124148083E1;-2.171187401E0
2.311553974E1;1.513460279E0;-1.119362450E1;-2.242972136E0
2.311798745E1;1.436890006E0;-1.114816093E1;-2.219043970E0
2.312043604E1;1.403390527E0;-1.115533924E1;-2.252543449E0
2.312288537E1;1.391426325E0;-1.116969585E1;-2.235793591E0
2.312533391E1;1.410568953E0;-1.118883896E1;-2.180758715E0
2.312778162E1;1.415354609E0;-1.121515942E1;-2.061117649E0
2.313023016E1;1.465603828E0;-1.121037388E1;-1.864607096E0
2.313267948E1;1.482353687E0;-1.126540947E1;-1.625324726E0
2.313512802E1;1.542473316E0;-1.132283688E1;-1.359422326E0
2.313757573E1;1.568794370E0;-1.135155106E1;-1.074676514E0
2.314002433E1;1.578365684E0;-1.136351490E1;-8.736793399E-1
2.314247365E1;1.542473316E0;-1.133001518E1;-6.699903607E-1
2.314492219E1;1.470389485E0;-1.128694439E1;-4.929214716E-1
2.314736985E1;1.479960799E0;-1.123430252E1;-2.967100143E-1
2.314981844E1;1.429711580E0;-1.120558834E1;-1.767697781E-1
2.315226776E1;1.377069473E0;-1.111675453E1;-1.025922745E-1
2.315471630E1;1.415354609E0;-1.102104187E1;-6.909275055E-2
2.315716401E1;1.384247899E0;-1.093250751E1;-7.387840003E-2
2.315961261E1;1.369890928E0;-1.082004452E1;-5.473581702E-2
2.316206193E1;1.357926846E0;-1.065972614E1;-8.584251255E-2
2.316451047E1;1.329213023E0;-1.050389290E1;-1.001994461E-1
2.316695813E1;1.240678549E0;-1.033400249E1;-4.755735025E-2
2.316940672E1;1.111466169E0;-1.014257717E1;-3.320041299E-2
2.317185604E1;9.580263495E-1;-9.946066856E0;-1.405783277E-2
2.317430459E1;8.359923959E-1;-9.701998711E0;-1.166501082E-2
2.317675229E1;6.804589629E-1;-9.414560318E0;-5.234299600E-2
2.317920089E1;5.512465239E-1;-9.117850304E0;-1.145563871E-1
2.318165021E1;4.722833633E-1;-8.813663483E0;-2.150549293E-1
2.318409875E1;3.619144261E-1;-8.507381439E0;-3.493520916E-1
2.318654641E1;3.092723191E-1;-8.219944000E0;-4.642075896E-1
2.318899500E1;2.159522474E-1;-7.944769382E0;-5.623133183E-1
2.319144433E1;1.298106313E-1;-7.669295788E0;-6.795616150E-1
2.319389287E1;3.409772366E-2;-7.413263798E0;-7.489534616E-1
2.319634058E1;-7.836493850E-2;-7.173682213E0;-8.063812256E-1
2.319878917E1;-1.552343667E-1;-6.958328247E0;-9.000003934E-1
2.320123849E1;-2.724826932E-1;-6.771687984E0;-9.382855892E-1
2.320368703E1;-3.610171080E-1;-6.632605076E0;-8.856434822E-1
2.320613469E1;-4.351946115E-1;-6.465107918E0;-8.545367718E-1
2.320858328E1;-5.428716540E-1;-6.338288307E0;-8.282157183E-1
2.321103261E1;-6.170491576E-1;-6.221039772E0;-7.513462901E-1
2.321348115E1;-6.720840335E-1;-6.065207005E0;-7.082754970E-1
2.321592886E1;-7.417750359E-1;-5.947958946E0;-5.934200287E-1
2.321837740E1;-8.087740541E-1;-5.857031822E0;-5.024927258E-1
2.322082677E1;-9.092726111E-1;-5.758925915E0;-3.780659735E-1
2.322327526E1;-9.547362328E-1;-5.675177097E0;-2.656033039E-1
2.322572297E1;-1.024128079E0;-5.605785370E0;-1.695913076E-1
2.322817156E1;-1.079162955E0;-5.550750256E0;-6.909275055E-2
2.323062089E1;-1.122233868E0;-5.534000397E0;9.870393202E-3
2.323306943E1;-1.177268744E0;-5.504987717E0;9.361918271E-2
2.323551709E1;-1.210768223E0;-5.471487999E0;2.060818523E-1
2.323796568E1;-1.225125194E0;-5.471487999E0;2.778665423E-1
2.324041500E1;-1.234696507E0;-5.459524155E0;3.403790295E-1
2.324286354E1;-1.253839016E0;-5.421238899E0;4.719842672E-1
2.324531125E1;-1.258624673E0;-5.426024437E0;5.126622319E-1
2.324775985E1;-1.256231904E0;-5.454738140E0;5.796613097E-1
2.325020917E1;-1.265803218E0;-5.469095230E0;6.562315822E-1
2.325265771E1;-1.287637711E0;-5.485845089E0;7.160521746E-1
2.325510537E1;-1.275673628E0;-5.469095230E0;7.567301393E-1
2.325755396E1;-1.294816136E0;-5.502594948E0;7.854440212E-1
2.326000328E1;-1.287637711E0;-5.507380486E0;7.830511928E-1
2.326245183E1;-1.280459166E0;-5.522036552E0;7.686942816E-1
2.326489953E1;-1.251446247E0;-5.488237858E0;7.686942816E-1
2.326734813E1;-1.253839016E0;-5.464309692E0;7.543373108E-1
2.326979745E1;-1.280459166E0;-5.449952602E0;7.471588850E-1
2.327224599E1;-1.258624673E0;-5.437988758E0;7.112665176E-1
2.327469365E1;-1.263410330E0;-5.382953644E0;6.969096065E-1
2.327714224E1;-1.229910851E0;-5.294419289E0;6.490531564E-1
2.327959156E1;-1.232303619E0;-5.232205868E0;6.251249313E-1
2.328204011E1;-1.220339537E0;-5.165206909E0;5.796613097E-1
2.328448782E1;-1.179661512E0;-5.067101002E0;5.581258535E-1
2.328693641E1;-1.174875975E0;-5.004887581E0;5.748756528E-1
2.328938573E1;-1.129412293E0;-4.899304390E0;5.605186820E-1
2.329183427E1;-1.110269666E0;-4.813162804E0;5.676971674E-1
2.329428193E1;-1.112662554E0;-4.707878590E0;5.868397355E-1
2.329673052E1;-1.117448211E0;-4.638486862E0;6.083751321E-1
2.329917985E1;-1.127019525E0;-4.528416634E0;6.370890141E-1
2.330162839E1;-1.122233868E0;-4.427918434E0;6.562315822E-1
2.330407610E1;-1.160519004E0;-4.305585384E0;6.538388133E-1
2.330652469E1;-1.170090318E0;-4.178765774E0;6.705885530E-1
2.330897401E1;-1.191625714E0;-4.054338932E0;7.136593461E-1
2.331142256E1;-1.225125194E0;-3.937090635E0;6.849454641E-1
2.331387021E1;-1.290030479E0;-3.807579041E0;7.710871100E-1
2.331631880E1;-1.299601793E0;-3.728615999E0;8.213363886E-1
2.331876813E1;-1.378564954E0;-3.587439299E0;8.596215248E-1
2.332121667E1;-1.443171144E0;-3.539582968E0;9.005986452E-1
2.332366438E1;-1.488634825E0;-3.501297712E0;9.484550953E-1
2.332611297E1;-1.560419440E0;-3.422334671E0;9.628120065E-1
2.332856229E1;-1.627418518E0;-3.386442184E0;9.747761488E-1
2.333101084E1;-1.715952992E0;-3.369692564E0;9.867402315E-1
2.333345849E1;-1.782951951E0;-3.396013498E0;9.388837814E-1
2.333590709E1;-1.823629975E0;-3.436691523E0;8.093722463E-1
2.333835641E1;-1.831107497E0;-3.472583771E0;7.160521746E-1
2.334080495E1;-1.845464468E0;-3.546761274E0;5.844469070E-1
2.334325266E1;-1.780559182E0;-3.640081406E0;4.695914388E-1
2.334570120E1;-1.692024708E0;-3.707080364E0;3.403790295E-1
2.334815058E1;-1.546062589E0;-3.798007727E0;2.395813614E-1
2.335059906E1;-1.400100350E0;-3.886841297E0;1.319043487E-1
2.335304677E1;-1.227517962E0;-3.984946966E0;9.870393202E-3
2.335549537E1;-1.043270707E0;-4.078267097E0;-9.780662507E-2
2.335794469E1;-8.350951076E-1;-4.207479477E0;-2.270190418E-1
2.336039323E1;-6.481558084E-1;-4.358227253E0;-4.378865361E-1
2.336284089E1;-4.639084935E-1;-4.621737003E0;-7.130611539E-1
2.336528948E1;-2.964109182E-1;-4.904089928E0;-1.014855862E0
2.336773886E1;-1.429711580E-1;-5.203492165E0;-1.429113269E0
2.337018735E1;-6.580262445E-3;-5.639284611E0;-1.912463546E0
2.337263506E1;1.298106313E-1;-6.096612930E0;-2.355434895E0
2.337508365E1;2.398804724E-1;-6.635297298E0;-2.791227579E0
2.337753297E1;3.451646566E-1;-7.192824841E0;-3.298804998E0
2.337998151E1;5.129613280E-1;-7.829914093E0;-3.873381615E0
2.338242922E1;7.163512707E-1;-8.526524544E0;-4.534099579E0
2.338487776E1;9.918249846E-1;-9.227920532E0;-5.235496044E0
2.338732714E1;1.391426325E0;-9.934102058E0;-6.128616810E0
2.338977563E1;1.872682810E0;-1.068843937E1;-7.019345284E0
2.339222334E1;2.404188633E0;-1.150947666E1;-7.993523121E0
2.339467193E1;3.040978432E0;-1.236909866E1;-9.023035049E0
2.339712125E1;3.658625841E0;-1.329541969E1;-9.904191971E0
2.339956979E1;4.273880482E0;-1.431536102E1;-1.073719311E1
2.340201745E1;4.848456860E0;-1.539033604E1;-1.140748310E1
2.340446604E1;5.478367329E0;-1.655384636E1;-1.186002541E1
2.340691537E1;6.155835152E0;-1.785135460E1;-1.199402332E1
2.340936391E1;6.873981476E0;-1.920419693E1;-1.173559856E1
2.341181162E1;7.623233795E0;-2.062852478E1;-1.122802162E1
2.341426021E1;8.454141617E0;-2.199811554E1;-1.067737293E1
2.341670953E1;9.251250267E0;-2.319273186E1;-1.001186943E1
2.341915808E1;1.003190899E1;-2.401376915E1;-9.521040916E0
2.342160573E1;1.076680470E1;-2.424617195E1;-9.192925453E0
2.342405432E1;1.142991543E1;-2.395873451E1;-9.061320305E0
2.342650365E1;1.187527943E1;-2.321905327E1;-9.106783867E0
2.342895219E1;1.212652588E1;-2.214407730E1;-9.353543282E0
2.343139990E1;1.208824062E1;-2.083699799E1;-9.616754532E0
2.343384849E1;1.190638638E1;-1.940997887E1;-9.837192535E0
2.343629782E1;1.163839054E1;-1.791865158E1;-9.973584175E0
2.343874636E1;1.115234852E1;-1.656820297E1;-9.964012146E0
2.344119401E1;1.036929703E1;-1.534487247E1;-9.791430473E0
2.344364261E1;9.358927727E0;-1.431536102E1;-9.504291534E0
2.344609193E1;8.207381248E0;-1.336989689E1;-9.312865257E0
2.344854047E1;7.106084824E0;-1.244806194E1;-9.214461327E0
2.345098818E1;6.151049614E0;-1.152861977E1;-9.192925453E0
2.345343677E1;5.298606873E0;-1.063340473E1;-9.118747711E0
2.345588610E1;4.539782524E0;-9.857531548E0;-8.989535332E0
2.345833464E1;3.819244146E0;-9.184849739E0;-8.774181366E0
2.346078229E1;3.064906597E0;-8.655736923E0;-8.642276764E0
2.346323089E1;2.263011932E0;-8.066802979E0;-8.101200104E0
2.346568021E1;1.475175142E0;-7.561618805E0;-7.395018578E0
2.346812875E1;6.278168559E-1;-7.161718369E0;-6.600302219E0
2.347057646E1;-2.389831543E-1;-6.833901405E0;-5.549254894E0
2.347302506E1;-1.158126116E0;-6.613462448E0;-4.378566265E0
2.347547438E1;-2.063211441E0;-6.508178711E0;-3.020938635E0
2.347792292E1;-3.008974552E0;-6.640082836E0;-1.728216171E0
2.348037058E1;-4.004687786E0;-7.018148899E0;-4.450650215E-1
2.348281917E1;-4.885844707E0;-7.513761997E0;7.974081635E-1
2.348526849E1;-5.723631859E0;-8.155337334E0;1.771885157E0
2.348771703E1;-6.375077724E0;-8.842376709E0;2.506780863E0
2.349016474E1;-6.769893646E0;-9.395418167E0;3.136691332E0
2.349261334E1;-6.757929325E0;-9.840782166E0;3.253939629E0
2.349506266E1;-6.468397617E0;-1.010429192E1;3.074178934E0
2.349751120E1;-5.798108578E0;-1.028136063E1;2.875574589E0
2.349995886E1;-4.971986294E0;-1.045125103E1;2.868396044E0
2.350240745E1;-4.117449760E0;-1.062144089E1;3.287439108E0
2.350485677E1;-3.226721287E0;-1.077697372E1;3.919443607E0
2.350730532E1;-2.374278307E0;-1.090618610E1;4.575376034E0
2.350975302E1;-1.526919961E0;-1.103300571E1;5.137988567E0
2.351220156E1;-6.074778438E-1;-1.104018497E1;5.533103466E0
2.351465094E1;2.614158690E-1;-1.099711418E1;5.671886921E0
2.351709948E1;1.030110121E0;-1.111675453E1;5.552245617E0
2.351954714E1;1.676471353E0;-1.140419292E1;5.288736343E0
2.352199573E1;2.148156643E0;-1.195005512E1;4.858027935E0
2.352444506E1;2.473580360E0;-1.270170116E1;4.220939159E0
2.352689360E1;2.749054193E0;-1.364985657E1;3.194119215E0
2.352934131E1;3.009871721E0;-1.467936897E1;1.779063582E0
2.353178985E1;3.376272678E0;-1.575912952E1;-4.516452923E-2
2.353423922E1;3.905385733E0;-1.681496239E1;-2.159223318E0
2.353668771E1;4.625924587E0;-1.781067657E1;-4.306781769E0
2.353913542E1;5.511867046E0;-1.866072655E1;-6.183651924E0
2.354158401E1;6.469295025E0;-1.921855354E1;-7.361518860E0
2.354403334E1;7.429415226E0;-1.948415565E1;-7.533802032E0
2.354648188E1;8.161917686E0;-1.925205231E1;-6.710371971E0
2.354892959E1;8.729315758E0;-1.868465424E1;-4.912465096E0
2.355137813E1;9.047860146E0;-1.784178352E1;-2.583052158E0
2.355382745E1;9.040681839E0;-1.681735611E1;-5.712864175E-2
2.355627599E1;8.624032021E0;-1.568973827E1;2.104786634E0
2.355872370E1;7.613662720E0;-1.445175171E1;3.533900023E0
2.356117229E1;6.237191200E0;-1.306092358E1;4.228416920E0
2.356362162E1;4.802993298E0;-1.147358418E1;4.218546391E0
2.356607016E1;3.426522017E0;-9.831211090E0;3.655933857E0
2.356851787E1;2.114656925E0;-8.248658180E0;2.997608662E0
2.357096641E1;8.910273314E-1;-6.788437843E0;2.411067963E0
2.357341573E1;-2.964109182E-1;-5.483452320E0;1.925025821E0
2.357586427E1;-1.380957723E0;-4.413561344E0;1.182951689E0
2.357831198E1;-2.400898457E0;-3.508476257E0;1.342971772E-1
2.358076058E1;-3.312862873E0;-2.759223700E0;-1.242174029E0
2.358320990E1;-4.172484398E0;-2.280359983E0;-2.977867842E0
2.358565844E1;-4.916951656E0;-1.961815476E0;-4.838287354E0
2.358810610E1;-5.601597786E0;-1.875673890E0;-6.459125519E0
2.359055469E1;-6.212066650E0;-1.964208245E0;-7.668099403E0
2.359300401E1;-6.750751019E0;-2.213361025E0;-8.158926964E0
2.359545256E1;-7.227221489E0;-2.608176708E0;-7.694420338E0
2.359790026E1;-7.665407181E0;-3.015255690E0;-6.272186279E0
2.360034886E1;-7.904689789E0;-3.187538862E0;-4.211068630E0
2.360279818E1;-7.988438606E0;-3.161217928E0;-1.828714728E0
2.360524672E1;-7.797012806E0;-3.005684376E0;6.394818425E-1
2.360769438E1;-7.418647289E0;-2.773580551E0;3.076571703E0
2.361014297E1;-6.822535515E0;-2.531606436E0;5.216951370E0
2.361259229E1;-5.994319916E0;-2.390429735E0;6.804290295E0
2.361504084E1;-5.079663277E0;-2.562713146E0;7.886444569E0
2.361748854E1;-4.100699902E0;-3.146860838E0;8.482556343E0
2.361993714E1;-3.075973511E0;-4.063910007E0;8.154440880E0
2.362238646E1;-2.173281193E0;-5.160421371E0;6.823432922E0
2.362483500E1;-1.512562990E0;-6.508178711E0;5.190630436E0
2.362728266E1;-1.105484009E0;-8.126624107E0;3.787838221E0
2.362973125E1;-8.877372146E-1;-9.919745445E0;2.720041037E0
2.363218058E1;-7.055835724E-1;-1.167458153E1;1.960918188E0
2.363462912E1;-5.620142221E-1;-1.334566879E1;1.388734460E0
2.363707682E1;-3.945166469E-1;-1.486840153E1;9.388837814E-1
2.363952542E1;-1.648056656E-1;-1.620210075E1;5.940182209E-1
2.364197474E1;1.680957973E-1;-1.730818367E1;3.236292601E-1
2.364442328E1;5.608177781E-1;-1.817229080E1;1.725823283E-1
2.364687094E1;1.032503009E0;-1.875404739E1;4.576273263E-2
2.364931953E1;1.491924882E0;-1.908694839E1;2.991028305E-4
2.365176886E1;2.021037817E0;-1.926162338E1;-2.093719784E-3
2.365421740E1;2.607578516E0;-1.924248123E1;2.422732860E-2
2.365666511E1;3.309273720E0;-1.891915131E1;1.486541033E-1
2.365911370E1;4.096811295E0;-1.833021736E1;2.706880569E-1
2.366156302E1;4.877170563E0;-1.750200272E1;4.289134443E-1
2.366401157E1;5.542973518E0;-1.641506195E1;5.126622319E-1
2.366645922E1;5.968895912E0;-1.528265953E1;5.772684813E-1
2.366890782E1;6.096014977E0;-1.420529079E1;5.605186820E-1
2.367135714E1;5.911468506E0;-1.325234890E1;6.011967063E-1
2.367380568E1;5.526223660E0;-1.241695499E1;6.634100676E-1
2.367625339E1;5.030610561E0;-1.174666500E1;7.088736892E-1
2.367870198E1;4.496711731E0;-1.125823021E1;7.232306600E-1
2.368115130E1;3.905385733E0;-1.087747288E1;7.806583643E-1
2.368359985E1;3.318845034E0;-1.060708332E1;8.428717852E-1
2.368604750E1;2.753839731E0;-1.036032391E1;9.221340418E-1
2.368849610E1;2.239083767E0;-1.013061333E1;1.080060363E0
2.369094542E1;1.760220170E0;-9.919745445E0;1.242772222E0
2.369339396E1;1.317248821E0;-9.745069504E0;1.436890006E0
2.369584167E1;9.364909530E-1;-9.582357407E0;1.599601984E0
2.369829026E1;5.656034350E-1;-9.457930565E0;1.783849239E0
