"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
2.335174677E1;2.082989216E0;-3.440597057E-1;8.026533127E-1
2.335419537E1;2.148960590E0;-3.184041381E-1;8.344173431E-1
2.335664469E1;2.213710546E0;-3.025220931E-1;8.600729704E-1
2.335909323E1;2.276016951E0;-2.866400778E-1;8.820634484E-1
2.336154089E1;2.328549862E0;-2.744231224E-1;9.028322697E-1
2.336398948E1;2.381082535E0;-2.683146596E-1;9.223793745E-1
2.336643886E1;2.412846565E0;-2.768665254E-1;9.370396733E-1
2.336888735E1;2.436058760E0;-2.915268540E-1;9.541434050E-1
2.337133506E1;2.447054148E0;-3.171824515E-1;9.700254202E-1
2.337378365E1;2.445832491E0;-3.501681983E-1;9.871291518E-1
2.337623297E1;2.437280655E0;-3.843756318E-1;1.006676316E0
2.337868151E1;2.412846565E0;-4.246915579E-1;1.027445078E0
2.338112922E1;2.377417564E0;-4.711159468E-1;1.050657272E0
2.338357776E1;2.329771519E0;-5.199837089E-1;1.071426034E0
2.338602714E1;2.268686771E0;-5.798467398E-1;1.093416572E0
2.338847563E1;2.195384979E0;-6.531484127E-1;1.109298587E0
2.339092334E1;2.107423067E0;-7.423321605E-1;1.109298587E0
2.339337193E1;2.006022453E0;-8.486195803E-1;1.101968408E0
2.339582125E1;1.887518048E0;-9.671239257E-1;1.082421303E0
2.339826979E1;1.764126897E0;-1.086849928E0;1.044548869E0
2.340071745E1;1.628518820E0;-1.199245930E0;9.969027042E-1
2.340316604E1;1.485580564E0;-1.301868200E0;9.321529269E-1
2.340561537E1;1.341420531E0;-1.386165142E0;8.539644480E-1
2.340806391E1;1.205812454E0;-1.439919710E0;7.586722970E-1
2.341051162E1;1.077534556E0;-1.460688472E0;6.511631608E-1
2.341296021E1;9.614735842E-1;-1.443584800E0;5.375455618E-1
2.341540953E1;8.576295376E-1;-1.386165142E0;4.190412164E-1
2.341785808E1;7.562289238E-1;-1.294538021E0;2.993151546E-1
2.342030573E1;6.450546980E-1;-1.171146870E0;1.795890927E-1
2.342275433E1;5.277720094E-1;-1.018435121E0;5.986303091E-2
2.342520365E1;3.946073353E-1;-8.571714163E-1;-6.230641901E-2
2.342765219E1;2.504473627E-1;-6.946860552E-1;-1.881409585E-1
2.343009990E1;1.014006436E-1;-5.309789777E-1;-3.115321100E-1
2.343254849E1;-5.131116882E-2;-3.733803928E-1;-4.446968138E-1
2.343499782E1;-1.954711229E-1;-2.157817930E-1;-5.864133835E-1
2.343744636E1;-3.335226178E-1;-6.184828654E-2;-7.366818190E-1
2.343989401E1;-4.495835900E-1;9.575030953E-2;-8.881719112E-1
2.344234261E1;-5.399889946E-1;2.643441558E-1;-1.022558331E0
2.344479193E1;-6.059604883E-1;4.378247857E-1;-1.128845692E0
2.344724047E1;-6.536065936E-1;5.966450572E-1;-1.211920977E0
2.344968818E1;-6.890357137E-1;7.285880446E-1;-1.273005724E0
2.345213677E1;-7.146912813E-1;8.263236284E-1;-1.319430113E0
2.345458610E1;-7.293516397E-1;8.886300325E-1;-1.357302666E0
2.345703464E1;-7.403468490E-1;9.130639434E-1;-1.380514860E0
2.345948229E1;-7.525638342E-1;8.910734653E-1;-1.392731786E0
2.346193089E1;-7.550072074E-1;8.165500760E-1;-1.384179831E0
2.346438021E1;-7.598940134E-1;7.285880446E-1;-1.362189412E0
2.346682875E1;-7.647807598E-1;6.271874309E-1;-1.329203606E0
2.346927646E1;-7.684458494E-1;5.233433843E-1;-1.279114127E0
2.347172506E1;-7.721109390E-1;4.317162931E-1;-1.216807723E0
2.347417438E1;-7.733326554E-1;3.523061574E-1;-1.150836229E0
2.347662292E1;-7.708892226E-1;2.985515893E-1;-1.075091124E0
2.347907058E1;-7.598940134E-1;2.680092454E-1;-9.907942414E-1
2.348151917E1;-7.427902818E-1;2.667875290E-1;-8.979454637E-1
2.348396849E1;-7.183563709E-1;2.838912606E-1;-7.965448499E-1
2.348641703E1;-6.804838181E-1;3.046600819E-1;-6.841489077E-1
2.348886474E1;-6.218425035E-1;3.229855001E-1;-5.693096519E-1
2.349131334E1;-5.485408306E-1;3.266505599E-1;-4.544703662E-1
2.349376266E1;-4.569137394E-1;2.863346636E-1;-3.457395434E-1
2.349621120E1;-3.640649617E-1;1.995943487E-1;-2.284568697E-1
2.349865886E1;-2.589992285E-1;7.498150319E-2;-1.123958975E-1
2.350110745E1;-1.600419879E-1;-3.863608837E-2;4.886778072E-3
2.350355677E1;-7.941014320E-2;-1.143811494E-1;1.099525094E-1
2.350600532E1;-1.221694518E-2;-1.400367320E-1;1.954711229E-1
2.350845302E1;4.398100078E-2;-1.168245375E-1;2.589992285E-1
2.351090156E1;9.040539712E-2;-7.040014863E-2;2.993151546E-1
2.351335094E1;1.294996142E-1;-1.786728203E-2;3.151971996E-1
2.351579948E1;1.698155403E-1;2.122694254E-2;3.127537966E-1
2.351824714E1;2.052446753E-1;4.932591692E-2;2.870981991E-1
2.352069573E1;2.223484069E-1;7.131642103E-2;2.382304370E-1
2.352314506E1;2.223484069E-1;9.452861547E-2;1.673721522E-1
2.352559360E1;2.089097649E-1;1.189625040E-1;8.551861346E-2
2.352804131E1;1.856975704E-1;1.385096163E-1;-2.443389036E-3
2.353048985E1;1.514901221E-1;1.580567211E-1;-8.674030751E-2
2.353293922E1;9.407047927E-2;1.751604527E-1;-1.759240031E-1
2.353538771E1;1.466033421E-2;1.934858710E-1;-2.724378705E-1
2.353783542E1;-8.307522535E-2;2.081461996E-1;-3.799470067E-1
2.354028401E1;-1.918060333E-1;2.264716178E-1;-4.984513521E-1
2.354273334E1;-2.980934680E-1;2.521272004E-1;-6.230642200E-1
2.354518188E1;-3.933856487E-1;3.034383655E-1;-7.525638342E-1
2.354762959E1;-4.654656053E-1;3.999522328E-1;-8.796200752E-1
2.355007813E1;-5.118899941E-1;5.453338623E-1;-9.944593310E-1
2.355252745E1;-5.302154422E-1;7.334748507E-1;-1.098303318E0
2.355497599E1;-5.192201734E-1;9.362761378E-1;-1.182600260E0
2.355742370E1;-4.764608741E-1;1.110978484E0;-1.241241574E0
2.355987229E1;-3.994941115E-1;1.207492352E0;-1.262010455E0
2.356232162E1;-2.968717813E-1;1.207492352E0;-1.247350097E0
2.356477016E1;-1.710372269E-1;1.114643574E0;-1.202147365E0
2.356721787E1;-2.932066843E-2;9.533798695E-1;-1.145949483E0
2.356966641E1;1.172826737E-1;7.627955079E-1;-1.084864736E0
2.357211573E1;2.565558553E-1;5.819846988E-1;-1.021336675E0
2.357456427E1;3.836120665E-1;4.341596961E-1;-9.614735842E-1
2.357701198E1;4.947862923E-1;3.254288733E-1;-8.967237473E-1
2.357946058E1;5.888567567E-1;2.496838123E-1;-8.270871639E-1
2.358190990E1;6.597150564E-1;1.922641695E-1;-7.427902818E-1
2.358435844E1;7.049177289E-1;1.372879148E-1;-6.450546980E-1
2.358680610E1;7.159129977E-1;6.765133142E-2;-5.302154422E-1
2.358925469E1;7.012526393E-1;-1.420219894E-2;-3.946073353E-1
2.359170401E1;6.523848772E-1;-1.192679256E-1;-2.480039895E-1
2.359415256E1;5.937435627E-1;-2.353289127E-1;-8.429691941E-2
2.359660026E1;5.228852630E-1;-3.465031087E-1;9.162709117E-2
2.359904886E1;4.666872919E-1;-4.295783341E-1;2.809897363E-1
2.360149818E1;4.410317242E-1;-4.625640810E-1;4.703523815E-1
2.360394672E1;4.471401870E-1;-4.430169761E-1;6.536065936E-1
2.360639438E1;4.898995161E-1;-3.831539452E-1;8.222004175E-1
2.360884297E1;5.668662786E-1;-2.793098986E-1;9.712471366E-1
2.361129229E1;6.658235192E-1;-1.412584335E-1;1.092194915E0
2.361374084E1;7.794411182E-1;1.511846948E-2;1.186265349E0
2.361618854E1;8.735115528E-1;1.959292591E-1;1.255901933E0
2.361863714E1;9.260444641E-1;3.938437700E-1;1.305991411E0
2.362108646E1;9.394831061E-1;5.648810267E-1;1.334090471E0
2.362353500E1;9.333745837E-1;6.601731777E-1;1.343863964E0
2.362598266E1;9.052756429E-1;6.723901033E-1;1.347529054E0
2.362843125E1;8.551861644E-1;6.271874309E-1;1.351194143E0
2.363088058E1;7.904363275E-1;5.551074743E-1;1.363411069E0
2.363332912E1;7.110261917E-1;4.610369802E-1;1.382958174E0
2.363577682E1;6.340594292E-1;3.474193811E-1;1.403727055E0
2.363822542E1;5.815265775E-1;2.166980654E-1;1.419609070E0
2.364067474E1;5.497625470E-1;7.742489129E-2;1.424495816E0
2.364312328E1;5.326588154E-1;-8.261708915E-2;1.411057115E0
2.364557094E1;5.424323678E-1;-2.426590770E-1;1.373184681E0
2.364801953E1;5.741963983E-1;-3.807105422E-1;1.313321590E0
2.365046886E1;6.193991303E-1;-4.808894992E-1;1.230246425E0
2.365291740E1;6.670452356E-1;-5.322006941E-1;1.134954214E0
2.365536511E1;7.085828185E-1;-5.346440673E-1;1.029888511E0
2.365781370E1;7.440119386E-1;-4.882196784E-1;9.162709117E-1
2.366026302E1;7.745543122E-1;-3.917058110E-1;8.087617755E-1
2.366271157E1;8.002098799E-1;-2.512109280E-1;7.085828185E-1
2.366515922E1;8.246437907E-1;-9.116895497E-2;6.132906675E-1
2.366760782E1;8.490777016E-1;7.375980914E-2;5.289937258E-1
2.367005714E1;8.759549856E-1;2.325800955E-1;4.593571424E-1
2.367250568E1;9.016105533E-1;3.816268146E-1;4.043808877E-1
2.367495339E1;9.394831061E-1;5.209000111E-1;3.591781855E-1
2.367740198E1;9.797990322E-1;6.479562521E-1;3.237490356E-1
2.367985131E1;1.023779988E0;7.530219555E-1;2.980934680E-1
2.368229985E1;1.073869467E0;8.348754644E-1;2.846548259E-1
2.368474750E1;1.127624035E0;8.947384953E-1;2.761029601E-1
2.368719610E1;1.187487125E0;9.362761378E-1;2.773246467E-1
2.368964542E1;1.247350097E0;9.558232427E-1;2.797680497E-1
2.369209396E1;1.307213187E0;9.558232427E-1;2.870981991E-1
2.369454167E1;1.369519591E0;9.546015263E-1;2.993151546E-1
2.369699026E1;1.424495816E0;9.448279738E-1;3.139754832E-1
2.369943959E1;1.479472041E0;9.326110482E-1;3.323009014E-1
2.370188813E1;1.530783176E0;9.203941226E-1;3.567348123E-1
2.370433578E1;1.577207565E0;9.106205702E-1;3.799470067E-1
2.370678438E1;1.617523551E0;9.106205702E-1;4.080459774E-1
2.370923370E1;1.648065925E0;9.081771374E-1;4.373666346E-1
2.371168224E1;1.674943209E0;9.130639434E-1;4.679090083E-1
2.371412995E1;1.689603567E0;9.118422270E-1;4.960079789E-1
2.371657854E1;1.698155403E0;9.118422270E-1;5.253286362E-1
2.371902787E1;1.695711970E0;9.032903910E-1;5.473191738E-1
2.372147641E1;1.683495045E0;8.910734653E-1;5.632011890E-1
2.372392407E1;1.667613029E0;8.641961813E-1;5.705313683E-1
2.372637266E1;1.648065925E0;8.226585388E-1;5.754181147E-1
2.372882198E1;1.624853730E0;7.652388811E-1;5.778614879E-1
2.373127052E1;1.600419760E0;6.980457306E-1;5.766398311E-1
2.373371823E1;1.575985909E0;6.149705052E-1;5.754181147E-1
2.373616682E1;1.546665311E0;5.331169367E-1;5.766398311E-1
2.373861615E1;1.514901161E0;4.549284875E-1;5.790832043E-1
2.374106469E1;1.486802220E0;3.877353072E-1;5.851916671E-1
2.374351235E1;1.461146593E0;3.327590525E-1;5.949652195E-1
2.374596094E1;1.436712742E0;2.899997234E-1;6.059604883E-1
2.374841026E1;1.415943980E0;2.643441558E-1;6.230642200E-1
2.375085880E1;1.396396875E0;2.521272004E-1;6.389462352E-1
2.375330651E1;1.381736517E0;2.472404242E-1;6.572716236E-1
2.375575506E1;1.368297815E0;2.509055138E-1;6.780404449E-1
2.375820443E1;1.357302666E0;2.619007528E-1;7.024743557E-1
2.376065292E1;1.347529054E0;2.741177082E-1;7.269082665E-1
2.376310063E1;1.335312128E0;2.912214398E-1;7.488987446E-1
2.376554922E1;1.324316859E0;3.058817685E-1;7.708892226E-1
2.376799854E1;1.316986680E0;3.290939629E-1;7.916580439E-1
2.377044709E1;1.303548098E0;3.474193811E-1;8.099834919E-1
2.377289474E1;1.301104665E0;3.730749488E-1;8.246437907E-1
2.377534334E1;1.297439575E0;3.975088596E-1;8.393041492E-1
2.377779271E1;1.285222650E0;4.231644273E-1;8.502993584E-1
2.378024120E1;1.271783948E0;4.500417113E-1;8.588512540E-1
2.378268891E1;1.264453769E0;4.781406820E-1;8.686248064E-1
2.378513750E1;1.248571754E0;5.086830258E-1;8.771766424E-1
2.378758682E1;1.226581335E0;5.306735635E-1;8.845068216E-1
2.379003537E1;1.205812454E0;5.551074743E-1;8.967237473E-1
2.379248308E1;1.188708782E0;5.856497884E-1;9.052756429E-1
2.379493162E1;1.171604991E0;6.161921620E-1;9.150491953E-1
2.379738099E1;1.158166409E0;6.357392669E-1;9.223793745E-1
2.379982948E1;1.143506050E0;6.552863717E-1;9.272661209E-1
2.380227719E1;1.132510781E0;6.809419990E-1;9.370396733E-1
2.380472578E1;1.121515512E0;6.931589246E-1;9.455915689E-1
2.380717511E1;1.106855273E0;6.968240142E-1;9.565867782E-1
2.380962365E1;1.095860004E0;7.017107606E-1;9.675820470E-1
2.381207136E1;1.081199646E0;7.090409398E-1;9.736905098E-1
2.381451990E1;1.072647810E0;7.065975666E-1;9.871291518E-1
2.381696922E1;1.070204377E0;6.919372082E-1;1.001789451E0
2.381941776E1;1.079977989E0;6.833853722E-1;1.016449809E0
2.382186547E1;1.076312900E0;6.858287454E-1;1.027445078E0
2.382431407E1;1.070204377E0;7.041541934E-1;1.038440347E0
2.382676339E1;1.057987452E0;7.175928354E-1;1.048213840E0
2.382921193E1;1.039662004E0;7.273663878E-1;1.059209108E0
2.383165959E1;1.022558331E0;7.298097610E-1;1.071426034E0
2.383410818E1;1.005454540E0;7.249229550E-1;1.082421303E0
2.383655750E1;9.883508682E-1;7.200362086E-1;1.093416572E0
2.383900604E1;9.724688530E-1;7.090409398E-1;1.103190184E0
2.384145375E1;9.565867782E-1;7.004891038E-1;1.111742020E0
2.384390235E1;9.431481957E-1;6.956022978E-1;1.121515512E0
2.384635167E1;9.321529269E-1;6.968240142E-1;1.127624035E0
2.384880021E1;9.223793745E-1;7.017107606E-1;1.131289124E0
2.385124787E1;9.077190161E-1;7.127060294E-1;1.128845692E0
2.385369646E1;9.052756429E-1;7.395833135E-1;1.125180602E0
2.385614578E1;9.003888369E-1;7.664605975E-1;1.120293856E0
2.385859433E1;8.955020905E-1;7.908945084E-1;1.110520363E0
2.386104203E1;8.955020905E-1;8.153283596E-1;1.094638348E0
2.386349063E1;8.967237473E-1;8.458707333E-1;1.077534556E0
2.386593995E1;8.955020905E-1;8.751913905E-1;1.067761064E0
2.386838849E1;8.918370008E-1;9.106205702E-1;1.060430884E0
2.387083615E1;8.869501948E-1;9.472714067E-1;1.053100705E0
2.387328474E1;8.759549856E-1;9.753703475E-1;1.048213840E0
2.387573407E1;8.649597168E-1;9.851438999E-1;1.038440347E0
2.387818261E1;8.454126120E-1;9.765920639E-1;1.031110168E0
2.388063032E1;8.234221339E-1;9.521581531E-1;1.023779988E0
2.388307891E1;7.989882231E-1;9.155073166E-1;1.017671585E0
2.388552823E1;7.757760286E-1;8.788564801E-1;1.011563063E0
2.388797677E1;7.586722970E-1;8.507575393E-1;1.011563063E0
2.389042443E1;7.415685654E-1;8.324320912E-1;1.006676316E0
2.389287302E1;7.305732965E-1;8.238802552E-1;1.001789451E0
2.389532235E1;7.244648337E-1;8.263236284E-1;9.944593310E-1
2.389777089E1;7.232431769E-1;8.373188972E-1;9.883508682E-1
2.390021860E1;7.269082665E-1;8.495358229E-1;9.785773158E-1
2.390266719E1;7.281299233E-1;8.617527485E-1;9.700254202E-1
2.390511651E1;7.244648337E-1;8.641961813E-1;9.578084946E-1
2.390756506E1;7.207997441E-1;8.678612709E-1;9.480349422E-1
2.391001271E1;7.159129977E-1;8.678612709E-1;9.370396733E-1
2.391246130E1;7.000309825E-1;8.629744649E-1;9.272661209E-1
2.391491063E1;6.817055345E-1;8.593093753E-1;9.211576581E-1
2.391735917E1;6.646018028E-1;8.605310917E-1;9.174925685E-1
2.391980688E1;6.365028620E-1;8.617527485E-1;9.150491953E-1
2.392225547E1;6.084038615E-1;8.654178381E-1;9.126058221E-1
2.392470479E1;5.803049207E-1;8.678612709E-1;9.089407325E-1
2.392715334E1;5.509842038E-1;8.690829277E-1;9.028322697E-1
2.392960099E1;5.265503526E-1;8.690829277E-1;8.955020905E-1
2.393204959E1;5.008947253E-1;8.690829277E-1;8.881719112E-1
2.393449891E1;4.752391577E-1;8.605310917E-1;8.796200752E-1
2.393694745E1;4.556920528E-1;8.544226289E-1;8.698465228E-1
2.393939516E1;4.410317242E-1;8.470924497E-1;8.588512540E-1
2.394184375E1;4.251496792E-1;8.422056437E-1;8.478559852E-1
2.394429308E1;4.104893506E-1;8.299887180E-1;8.417475224E-1
2.394674162E1;3.872771561E-1;8.116632700E-1;8.344173431E-1
2.394918927E1;3.603998721E-1;7.860077024E-1;8.258655071E-1
2.395163787E1;3.347443044E-1;7.615737915E-1;8.185353279E-1
2.395408719E1;3.066453338E-1;7.346965671E-1;8.124268651E-1
2.395653573E1;2.846548259E-1;7.163711190E-1;8.063184023E-1
2.395898344E1;2.516690791E-1;6.882721782E-1;7.965448499E-1
2.396143203E1;2.186833173E-1;6.650599241E-1;7.769976854E-1
2.396388136E1;1.844758689E-1;6.442911625E-1;7.537854910E-1
2.396632990E1;1.502684206E-1;6.332958937E-1;7.256865501E-1
2.396877756E1;1.233911440E-1;6.381826997E-1;6.927008033E-1
2.397122615E1;1.038440317E-1;6.601731777E-1;6.597150564E-1
2.397367547E1;7.941014320E-2;6.797202826E-1;6.255075932E-1
2.397612401E1;6.108472496E-2;6.992673874E-1;5.900784731E-1
2.397857172E1;4.398100078E-2;7.065975666E-1;5.595360994E-1
2.398102032E1;2.809897438E-2;7.041541934E-1;5.314370990E-1
2.398346964E1;1.466033421E-2;6.784985662E-1;5.179984570E-1
2.398591818E1;1.221694518E-2;6.552863717E-1;5.192201734E-1
2.398836584E1;2.687728032E-2;6.308525205E-1;4.996730685E-1
2.399081443E1;4.764608666E-2;5.893148780E-1;4.410317242E-1
2.399326375E1;6.597150117E-2;5.184566379E-1;3.640649617E-1
2.399571229E1;7.452336699E-2;4.292729199E-1;2.968717813E-1
2.399816000E1;8.307522535E-2;3.425326049E-1;2.602209449E-1
2.400060860E1;9.040539712E-2;2.680092454E-1;2.443388999E-1
2.400305792E1;1.038440317E-1;2.118112892E-1;2.357870489E-1
2.400550646E1;1.075091213E-1;1.776038408E-1;2.186833173E-1
2.400795412E1;1.136175916E-1;1.605001241E-1;1.918060333E-1
2.401040271E1;1.172826737E-1;1.605001241E-1;1.637070626E-1
2.401285203E1;1.111742035E-1;1.739387512E-1;1.392731816E-1
2.401530058E1;1.014006436E-1;1.959292591E-1;1.185043678E-1
2.401774828E1;9.284878522E-2;2.240282297E-1;1.026223376E-1
2.402019688E1;7.818844914E-2;2.619007528E-1;9.162709117E-2
2.402264620E1;6.474980712E-2;3.083251417E-1;8.063183725E-2
2.402509474E1;4.642439261E-2;3.571929336E-1;6.719319522E-2
2.402754240E1;3.054236248E-2;4.158342779E-1;5.741964281E-2
2.402999099E1;1.221694518E-2;4.720322192E-1;5.131116882E-2
2.403244032E1;-8.551862091E-3;5.221216679E-1;4.275930673E-2
2.403488886E1;-3.176405653E-2;5.661026835E-1;3.054236248E-2
2.403733656E1;-6.352811307E-2;6.064186096E-1;1.832541823E-2
2.403978511E1;-9.773556143E-2;6.320741773E-1;9.773556143E-3
2.404223448E1;-1.343863904E-1;6.467345357E-1;-0.000000000E0
2.404468302E1;-1.759240031E-1;6.503996253E-1;-7.330167107E-3
2.404713068E1;-2.199050188E-1;6.491779089E-1;-1.221694518E-2
2.404957927E1;-2.651077211E-1;6.418477297E-1;-1.710372418E-2
2.405202860E1;-3.127537966E-1;6.320741773E-1;-2.199050039E-2
2.405447714E1;-3.567348123E-1;6.284091473E-1;-2.565558441E-2
2.405692485E1;-4.043808877E-1;6.235223413E-1;-2.932066843E-2
2.405937344E1;-4.556920528E-1;6.235223413E-1;-3.665083647E-2
2.406182276E1;-4.984513521E-1;6.320741773E-1;-4.764608666E-2
2.406427131E1;-5.424323678E-1;6.455128193E-1;-5.986303091E-2
2.406671896E1;-5.851916671E-1;6.613948941E-1;-7.818844914E-2
2.406916756E1;-6.352811456E-1;6.797202826E-1;-1.014006436E-1
2.407161688E1;-6.780404449E-1;6.980457306E-1;-1.282779276E-1
2.407406542E1;-7.244648337E-1;7.175928354E-1;-1.441599578E-1
2.407651313E1;-7.769976854E-1;7.237012982E-1;-1.404948682E-1
2.407896172E1;-8.368607163E-1;6.992673874E-1;-1.294996142E-1
2.408141104E1;-9.126058221E-1;6.357392669E-1;-1.172826737E-1
2.408385959E1;-9.920159578E-1;5.575508475E-1;-1.099525094E-1
2.408630724E1;-1.068982720E0;4.915793240E-1;-1.172826737E-1
2.408875584E1;-1.128845692E0;4.573718905E-1;-1.392731816E-1
2.409120516E1;-1.170383334E0;4.610369802E-1;-1.759240031E-1
2.409365370E1;-1.202147365E0;4.891359508E-1;-2.247917950E-1
2.409610141E1;-1.235133171E0;5.245651007E-1;-2.822114229E-1
2.409855000E1;-1.266897202E0;5.648810267E-1;-3.457395434E-1
2.410099932E1;-1.298661232E0;6.015318632E-1;-4.190412164E-1
2.410344787E1;-1.341420531E0;6.320741773E-1;-4.935645759E-1
2.410589552E1;-1.389066696E0;6.516213417E-1;-5.693096519E-1
2.410834412E1;-1.434269309E0;6.662816405E-1;-6.511631608E-1
2.411079344E1;-1.481915474E0;6.736118197E-1;-7.281299233E-1
2.411324198E1;-1.536891699E0;6.675033569E-1;-8.038749695E-1
2.411568969E1;-1.591867924E0;6.540647149E-1;-8.783983588E-1
2.411813828E1;-1.652952671E0;6.332958937E-1;-9.529217482E-1
2.412058761E1;-1.714037418E0;6.064186096E-1;-1.018893242E0
2.412303615E1;-1.787339091E0;5.575508475E-1;-1.089751482E0
2.412548381E1;-1.880340576E0;4.769189954E-1;-1.152057886E0
2.412793240E1;-1.987849712E0;3.730749488E-1;-1.204590797E0
2.413038172E1;-2.107575655E0;2.521272004E-1;-1.249793530E0
2.413283026E1;-2.228523493E0;1.262926757E-1;-1.290109396E0
2.413527797E1;-2.350692987E0;1.679830020E-3;-1.323095202E0
2.413772656E1;-2.475305796E0;-1.253764033E-1;-1.351194143E0
2.414017589E1;-2.593810081E0;-2.524326444E-1;-1.376849771E0
2.414262443E1;-2.700097561E0;-3.611634374E-1;-1.400061965E0
2.414507209E1;-2.801498175E0;-4.686725736E-1;-1.426939249E0
2.414752068E1;-2.887016773E0;-5.590779781E-1;-1.452594757E0
2.414997000E1;-2.960318565E0;-6.336013079E-1;-1.478250384E0
2.415241854E1;-3.012851477E0;-6.873558760E-1;-1.505127668E0
2.415486625E1;-3.045837164E0;-7.252284288E-1;-1.529561520E0
2.415731485E1;-3.061719179E0;-7.459971905E-1;-1.549108624E0
2.415976417E1;-3.053167343E0;-7.459971905E-1;-1.569877505E0
2.416221271E1;-3.022624969E0;-7.240067124E-1;-1.588202834E0
2.416466037E1;-2.974978924E0;-6.800256968E-1;-1.607749939E0
2.416710896E1;-2.907785654E0;-6.164975762E-1;-1.624853730E0
2.416955828E1;-2.819823742E0;-5.346440673E-1;-1.638292313E0
2.417200682E1;-2.725753069E0;-4.393518865E-1;-1.649287581E0
2.417445453E1;-2.623130798E0;-3.428380191E-1;-1.652952671E0
2.417690313E1;-2.518065214E0;-2.536543310E-1;-1.652952671E0
2.417935245E1;-2.410556078E0;-1.705790907E-1;-1.656617761E0
2.418180099E1;-2.305490255E0;-8.872556686E-2;-1.659061193E0
2.418424865E1;-2.205311298E0;-6.872031838E-3;-1.655396104E0
2.418669724E1;-2.114905834E0;8.597674966E-2;-1.635848999E0
2.418914656E1;-2.045269251E0;1.727170646E-1;-1.599198103E0
2.419159511E1;-2.019613743E0;2.264716178E-1;-1.543000221E0
2.419404282E1;-2.023278952E0;2.435753495E-1;-1.479472041E0
2.419649141E1;-2.044047594E0;2.423536479E-1;-1.409835458E0
2.419894073E1;-2.085585356E0;2.130329758E-1;-1.338977218E0
2.420138927E1;-2.135674715E0;1.739387512E-1;-1.269340634E0
2.420383693E1;-2.188207626E0;1.336228400E-1;-1.202147365E0
2.420628552E1;-2.224858522E0;1.055238619E-1;-1.147171140E0
2.420873485E1;-2.251735687E0;8.597674966E-2;-1.099525094E0
2.421118339E1;-2.260287523E0;7.498150319E-2;-1.059209108E0
2.421363110E1;-2.259065866E0;5.421269313E-2;-1.025001645E0
2.421607969E1;-2.250514030E0;2.244863659E-2;-9.993461370E-1
2.421852901E1;-2.235853672E0;-1.786728203E-2;-9.773555994E-1
2.422097756E1;-2.213863134E0;-6.429167092E-2;-9.639169574E-1
2.422342521E1;-2.188207626E0;-1.180462316E-1;-9.590302110E-1
2.422587381E1;-2.156443596E0;-1.803526580E-1;-9.675820470E-1
2.422832313E1;-2.121014357E0;-2.487675399E-1;-9.810206890E-1
2.423077167E1;-2.083141804E0;-3.196258247E-1;-9.969027042E-1
2.423321938E1;-2.039160967E0;-3.965925872E-1;-1.020114899E0
2.423566797E1;-1.995179892E0;-4.686725736E-1;-1.042105436E0
2.423811729E1;-1.958528996E0;-5.334223509E-1;-1.066539288E0
2.424056584E1;-1.918213129E0;-5.737382770E-1;-1.088529825E0
2.424301349E1;-1.886449099E0;-6.079457402E-1;-1.109298587E0
