"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
3.097320355E2;-1.482560672E-2;5.136775970E-2;-3.521435857E-1
3.097419975E2;-3.054652214E-1;-2.212036774E-2;-4.104236066E-1
3.097519595E2;-6.241717935E-1;-1.213023439E-1;-4.789565802E-1
3.097619205E2;-1.078665495E0;-3.974900842E-1;-5.709483624E-1
3.097718825E2;-1.633211970E0;-7.277633548E-1;-6.246758103E-1
3.097818445E2;-2.231863260E0;-9.376373887E-1;-6.742997766E-1
3.097918065E2;-2.743865490E0;-8.796909451E-1;-7.495021224E-1
3.098017685E2;-3.201101780E0;-5.931803584E-1;-8.169751763E-1
3.098117295E2;-3.567208767E0;8.190462366E-3;-9.037657380E-1
3.098216915E2;-3.702861071E0;6.255593896E-1;-1.178367376E0
3.098316535E2;-3.558162451E0;7.033662796E-1;-1.517809153E0
3.098416160E2;-3.236958504E0;4.581614733E-1;-1.728000641E0
3.098515770E2;-2.890005112E0;2.902600765E-1;-1.782427669E0
3.098615390E2;-2.655409813E0;1.973198801E-1;-1.784124851E0
3.098715010E2;-2.507102728E0;3.017237782E-1;-1.765843034E0
3.098814630E2;-2.409438372E0;5.029951334E-1;-1.749928713E0
3.098914240E2;-2.326872349E0;9.398406148E-1;-1.705600619E0
3.099013860E2;-2.203878403E0;1.483788848E0;-1.578787088E0
3.099113480E2;-2.029979229E0;1.821199179E0;-1.427701712E0
3.099213100E2;-1.813914776E0;1.884061933E0;-1.424448967E0
3.099312710E2;-1.439385653E0;1.565121770E0;-1.500343919E0
3.099412330E2;-1.016211033E0;5.948464870E-1;-1.655760646E0
3.099511950E2;-7.680590749E-1;-9.237553477E-1;-1.813496113E0
3.099611570E2;-9.999516010E-1;-2.191241741E0;-1.919858336E0
3.099711180E2;-1.662157416E0;-2.673075438E0;-1.796633124E0
3.099810800E2;-2.192749977E0;-1.858861566E0;-1.577512741E0
3.099910420E2;-2.328209639E0;-1.008166909E0;-1.420157790E0
3.100010040E2;-2.244781017E0;-6.117420197E-1;-1.380524278E0
3.100109660E2;-2.142076254E0;-5.268657207E-1;-1.291053057E0
3.100209270E2;-2.041025162E0;-8.227632642E-1;-1.164033294E0
3.100308890E2;-1.914778471E0;-1.372830629E0;-1.056061983E0
3.100408510E2;-1.762820244E0;-2.180837393E0;-9.830549359E-1
3.100508130E2;-1.570818901E0;-2.771347761E0;-9.134399295E-1
3.100607740E2;-1.356100082E0;-2.926962137E0;-8.857585192E-1
3.100707360E2;-1.084519744E0;-2.758092165E0;-8.575215340E-1
3.100806980E2;-7.559278011E-1;-2.488855600E0;-7.740725875E-1
3.100906600E2;-4.056441188E-1;-2.094343662E0;-6.804320812E-1
3.101006210E2;-8.457896858E-2;-1.678373575E0;-6.012148261E-1
3.101105830E2;1.801815778E-1;-1.328830242E0;-5.265259743E-1
3.101205450E2;4.181414843E-1;-1.089930773E0;-4.331478477E-1
3.101305070E2;6.564589739E-1;-9.865316749E-1;-3.101018369E-1
3.101404680E2;9.225479364E-1;-9.748028517E-1;-1.750881672E-1
3.101504300E2;1.198434353E0;-1.029987812E0;-4.439059645E-2
3.101603920E2;1.456433296E0;-1.080458760E0;8.873203397E-2
3.101703540E2;1.709501505E0;-1.084572315E0;2.413284928E-1
3.101803150E2;1.952981114E0;-1.097768188E0;4.449128211E-1
3.101902770E2;2.167165756E0;-1.207852364E0;7.050054073E-1
3.102002390E2;2.263369799E0;-1.363684058E0;9.253374338E-1
3.102102010E2;1.990142703E0;-1.523774147E0;1.014044166E0
3.102201630E2;1.044258833E0;-1.538584948E0;1.022497296E0
3.102301240E2;1.423519384E-2;-1.180461407E0;8.106322289E-1
3.102400860E2;-5.292860270E-1;-3.076566756E-1;3.579388559E-1
3.102500480E2;-8.857375979E-1;-6.010305882E-2;-1.501355469E-1
3.102600100E2;-1.167236090E0;-6.988030076E-1;-3.254354000E-1
3.102699710E2;-1.240577936E0;-1.242148161E0;-3.081690669E-1
3.102799330E2;-1.150061011E0;-1.146103859E0;-2.915108502E-1
3.102898950E2;-9.929577708E-1;-1.027225375E0;-2.553118467E-1
3.102998570E2;-7.115389109E-1;-9.340322614E-1;-1.854140311E-1
3.103098180E2;-3.420719504E-1;-7.098202109E-1;-1.059729978E-1
3.103197800E2;-6.658881903E-2;-3.646583259E-1;-5.090206489E-2
3.103297420E2;8.844151348E-2;3.541195393E-1;-4.136634991E-2
3.103397040E2;2.155255526E-1;1.252182722E0;1.557835042E-1
3.103496650E2;5.069121718E-1;1.973639727E0;5.666136146E-1
3.103596270E2;7.994925976E-1;2.492936373E0;1.180132747E0
3.103695890E2;5.796507597E-1;2.616305590E0;1.198155403E0
3.103795510E2;4.896348808E-3;1.741777539E0;-1.184521429E-2
3.103895120E2;-1.092051864E-1;5.081656575E-1;-6.192874908E-1
3.103994740E2;1.604550034E-1;2.236211672E-3;-5.183511376E-1
3.104094360E2;3.796164095E-1;1.821188927E-1;-3.616968691E-1
3.104193980E2;5.200034380E-1;-2.439573035E-2;-2.226593345E-1
3.104293600E2;7.025362253E-1;-8.644810915E-1;1.412349939E-1
3.104393210E2;1.010334015E0;-1.319643974E0;6.269812584E-1
3.104492830E2;1.407965422E0;-1.041600108E0;9.187606573E-1
3.104592450E2;1.853270411E0;-4.054510891E-1;1.118690133E0
3.104692070E2;2.290825367E0;9.237788618E-2;1.272968292E0
3.104791680E2;2.704972506E0;2.571924925E-1;1.328118920E0
3.104891300E2;2.937159061E0;4.589325488E-1;1.375526071E0
3.104990920E2;2.908362389E0;1.028482080E0;1.492857337E0
3.105090540E2;2.674550295E0;1.821573019E0;1.512827039E0
3.105190150E2;2.528337002E0;3.461610556E0;1.021193266E0
3.105289770E2;2.758684397E0;4.457306862E0;5.147947669E-1
3.105389390E2;3.130165339E0;4.486478329E0;4.101034403E-1
3.105489010E2;3.061852694E0;3.714786530E0;4.128819108E-1
3.105588620E2;2.462466240E0;2.311162710E0;2.872119248E-1
3.105688240E2;1.758141637E0;7.656409740E-1;2.057109624E-1
3.105787860E2;1.304928422E0;-4.414036572E-1;2.720529139E-1
3.105887480E2;1.052923560E0;-1.095537186E0;3.063855767E-1
3.105987100E2;8.452772498E-1;-1.330201268E0;3.143717647E-1
3.106086710E2;5.668269396E-1;-1.334070563E0;3.653427958E-1
3.106186330E2;2.777483165E-1;-1.223692060E0;4.070648849E-1
3.106285950E2;1.606115997E-1;-1.182947397E0;4.045452774E-1
3.106385570E2;2.900340557E-1;-9.140040278E-1;3.918912411E-1
3.106485180E2;5.954855680E-1;-1.123382375E-1;2.171311527E-1
3.106584800E2;1.064031839E0;1.275401592E0;-3.725948511E-3
3.106684420E2;1.446932077E0;2.487009048E0;-9.996460378E-2
3.106784040E2;1.595638514E0;3.038766623E0;-1.018975526E-1
3.106883650E2;1.694556832E0;3.127400398E0;-7.858557254E-2
3.106983270E2;1.853256941E0;2.936595440E0;1.309273206E-2
3.107082890E2;2.012432575E0;2.482392311E0;1.508426070E-1
3.107182510E2;2.109325409E0;1.837278724E0;2.918044925E-1
3.107282120E2;2.056738615E0;1.152801156E0;4.362471700E-1
3.107381740E2;1.779880881E0;5.993884206E-1;6.221393943E-1
3.107481360E2;1.425370693E0;3.940584362E-1;8.003371358E-1
3.107580980E2;1.195395708E0;5.187477469E-1;9.262245893E-1
3.107680590E2;1.120405316E0;8.183985949E-1;9.951652884E-1
3.107780210E2;1.137420774E0;1.133822441E0;1.027226686E0
3.107879830E2;1.162126660E0;1.297782421E0;1.026125431E0
3.107979450E2;1.159684062E0;1.290622354E0;9.492385387E-1
3.108079070E2;1.125533342E0;9.805357456E-1;8.791803718E-1
3.108178680E2;1.041361332E0;5.701749921E-1;8.379307389E-1
3.108278300E2;8.992787600E-1;2.910685539E-1;8.113574386E-1
3.108377915E2;6.958963275E-1;2.302242219E-1;7.977067232E-1
3.108477535E2;4.477440119E-1;3.052968681E-1;7.768565416E-1
3.108577145E2;1.665003449E-1;3.428807855E-1;7.109932303E-1
3.108676765E2;-5.347995833E-2;3.543166518E-1;5.728023052E-1
3.108776385E2;-1.277733445E-1;3.750433624E-1;3.769314885E-1
3.108876005E2;-3.231766820E-2;3.397713900E-1;1.675058454E-1
3.108975615E2;1.365646720E-1;2.291636914E-1;-5.215297639E-2
3.109075235E2;1.828421652E-1;1.327391565E-1;-2.795459032E-1
3.109174855E2;3.501308337E-2;9.278373420E-2;-4.374320805E-1
3.109274475E2;-2.436763346E-1;7.807828486E-2;-5.052356124E-1
3.109374085E2;-7.289489508E-1;3.977562301E-3;-5.436818600E-1
3.109473705E2;-1.406104684E0;-2.880369723E-1;-5.654292107E-1
3.109573325E2;-2.003407717E0;-8.386623859E-1;-5.966770053E-1
3.109672945E2;-2.336198330E0;-1.407034278E0;-6.604692936E-1
3.109772555E2;-2.787921429E0;-1.242331505E0;-7.103366256E-1
3.109872175E2;-3.269149303E0;-7.332946062E-1;-8.119253516E-1
3.109971795E2;-3.607577324E0;-2.407532185E-2;-1.064032316E0
3.110071415E2;-3.566914797E0;4.174128771E-1;-1.446560025E0
3.110171035E2;-3.244178534E0;2.599269748E-1;-1.750877857E0
3.110270645E2;-2.882332563E0;5.982850678E-3;-1.911610842E0
3.110370265E2;-2.606780767E0;-2.224630415E-1;-2.005300760E0
3.110469885E2;-2.407345533E0;-2.245794535E-1;-1.963068128E0
3.110569505E2;-2.222872496E0;1.709871888E-1;-1.858914256E0
3.110669115E2;-2.113070250E0;6.915853620E-1;-1.751537681E0
3.110768735E2;-2.029899359E0;1.396845698E0;-1.542637944E0
3.110868355E2;-2.040658236E0;2.219396830E0;-1.381432772E0
3.110967975E2;-2.008694649E0;2.767540932E0;-1.411751628E0
3.111067585E2;-1.740738034E0;2.806584358E0;-1.471379042E0
3.111167205E2;-1.171674967E0;1.574745536E0;-1.581207752E0
3.111266825E2;-5.308191180E-1;-1.425874591E0;-1.742545247E0
3.111366445E2;-6.767085791E-1;-3.275830030E0;-1.925907373E0
3.111466055E2;-1.485356688E0;-2.576440573E0;-1.913162827E0
3.111565675E2;-2.197574854E0;-1.062683225E0;-1.753159404E0
3.111665295E2;-2.458988428E0;-2.952424586E-1;-1.612062931E0
3.111764915E2;-2.417369127E0;1.443311572E-1;-1.383302689E0
3.111864525E2;-2.278117418E0;1.796531975E-1;-1.121324062E0
3.111964145E2;-2.046473503E0;-1.332120448E-1;-9.634430408E-1
3.112063765E2;-1.774156809E0;-8.092754483E-1;-9.129215479E-1
3.112163385E2;-1.605723500E0;-1.732555985E0;-9.379388094E-1
3.112263005E2;-1.537773967E0;-2.453542948E0;-9.496183395E-1
3.112362615E2;-1.515746593E0;-2.831029654E0;-9.400502443E-1
3.112462235E2;-1.416533113E0;-2.975634098E0;-9.160993695E-1
3.112561855E2;-1.163236618E0;-2.846450567E0;-8.426666856E-1
3.112661475E2;-7.781737447E-1;-2.417591572E0;-7.362262607E-1
3.112761085E2;-3.733901978E-1;-1.933994174E0;-6.037878990E-1
3.112860705E2;-2.117487788E-2;-1.583799481E0;-5.429589152E-1
3.112960325E2;2.499911487E-1;-1.370074034E0;-4.592941403E-1
3.113059945E2;4.602410495E-1;-1.351163507E0;-3.171905279E-1
3.113159555E2;6.442963481E-1;-1.513575077E0;-1.711600572E-1
3.113259175E2;8.386067152E-1;-1.666554213E0;-1.047903020E-2
3.113358795E2;1.067379236E0;-1.725081563E0;1.926719546E-1
3.113458415E2;1.366265774E0;-1.756979942E0;4.177380800E-1
3.113558025E2;1.695937037E0;-1.829876184E0;6.530225873E-1
3.113657645E2;1.973240614E0;-1.970854163E0;8.720366955E-1
3.113757265E2;2.127079725E0;-2.103178501E0;1.048308492E0
3.113856885E2;2.013043642E0;-2.092186451E0;1.090876937E0
3.113956505E2;1.388517380E0;-1.681337237E0;1.036723375E0
3.114056115E2;2.194855511E-1;-7.277660370E-1;8.777620196E-1
3.114155735E2;-7.113178372E-1;5.133182406E-1;6.047731638E-1
3.114255355E2;-1.079005241E0;4.915937483E-1;1.468586177E-1
3.114354975E2;-1.224563599E0;-8.643258810E-1;-2.966361046E-1
3.114454585E2;-1.247317553E0;-1.921706557E0;-5.035278201E-1
3.114554205E2;-1.155893683E0;-2.080996037E0;-4.851453006E-1
3.114653825E2;-1.001791716E0;-1.769549012E0;-4.085027277E-1
3.114753445E2;-7.126904726E-1;-1.149408221E0;-3.887996674E-1
3.114853055E2;-4.250403047E-1;-5.380201936E-1;-2.838482261E-1
3.114952675E2;-1.853294224E-1;9.009445459E-2;-1.436038911E-1
3.115052295E2;1.906765252E-2;6.750562191E-1;9.237848222E-3
3.115151915E2;2.204818279E-1;1.200951934E0;2.397725135E-1
3.115251525E2;3.861786425E-1;1.762674928E0;5.230396390E-1
3.115351145E2;3.651483357E-1;2.385191917E0;6.578420997E-1
3.115450765E2;2.860447168E-1;1.874037027E0;9.311667085E-2
3.115550385E2;6.680800021E-2;5.366641283E-1;-4.811833799E-1
3.115649995E2;2.484803274E-2;-4.987234175E-1;-5.231345296E-1
3.115749615E2;1.354984939E-1;-3.700754642E-1;-4.170430601E-1
3.115849235E2;3.346022666E-1;3.221733272E-1;-3.945020437E-1
3.115948855E2;6.653197408E-1;4.471627772E-1;-2.608604729E-1
3.116048475E2;1.083983064E0;6.876198575E-3;1.269674003E-1
3.116148085E2;1.208429217E0;-4.602436125E-1;5.781382918E-1
3.116247705E2;1.348152280E0;-5.683010817E-1;9.633077979E-1
3.116347325E2;1.580822945E0;-3.235363066E-1;1.283579588E0
3.116446945E2;1.975285888E0;-1.307756305E-1;1.564076304E0
3.116546555E2;2.416801214E0;-1.219194531E-1;1.664324164E0
3.116646175E2;2.727932215E0;-6.174852699E-2;1.653584480E0
3.116745795E2;2.824872732E0;2.369692922E-1;1.621137977E0
3.116845415E2;2.685160637E0;9.152886271E-1;1.468753457E0
3.116945025E2;2.844307899E0;2.856002569E0;9.013832808E-1
3.117044645E2;3.093471766E0;4.301844597E0;3.740693927E-1
3.117144265E2;3.241712332E0;4.684504986E0;1.743462533E-1
3.117243885E2;2.940256119E0;3.858638763E0;9.865655005E-2
3.117343495E2;2.225199699E0;2.449338675E0;9.132692590E-3
3.117443115E2;1.527342677E0;1.066939712E0;-2.478506044E-2
3.117542735E2;1.193959951E0;-1.646052860E-2;4.579130933E-2
3.117642355E2;1.071896911E0;-6.946677566E-1;4.045380279E-2
3.117741965E2;9.177588224E-1;-1.023034096E0;4.902295396E-2
3.117841585E2;6.580843329E-1;-1.130288363E0;1.362582445E-1
3.117941205E2;3.574107885E-1;-1.024139762E0;2.640344203E-1
3.118040825E2;1.962685138E-1;-9.362375736E-1;3.679914474E-1
3.118140435E2;3.109232187E-1;-9.110291600E-1;3.822174668E-1
3.118240055E2;7.274674177E-1;-3.690740168E-1;2.739621103E-1
3.118339675E2;1.245105386E0;8.336988091E-1;1.420725733E-1
3.118439294E2;1.576417327E0;1.807152629E0;6.422597915E-2
3.118538914E2;1.714822650E0;2.327084541E0;1.093831565E-2
3.118638524E2;1.857115865E0;2.527576685E0;-3.841831535E-2
3.118738144E2;2.070129633E0;2.471174955E0;6.080359221E-3
3.118837764E2;2.245859146E0;2.164595842E0;8.630515635E-2
3.118937384E2;2.289955139E0;1.670131207E0;1.636036783E-1
3.119036994E2;2.134840727E0;1.088812709E0;2.641672790E-1
3.119136614E2;1.813572884E0;5.592283607E-1;4.251589179E-1
3.119236234E2;1.488684535E0;2.681198120E-1;6.117144227E-1
3.119335854E2;1.244738698E0;3.155418336E-1;7.813672423E-1
3.119435464E2;1.108087420E0;5.906168222E-1;8.900839090E-1
3.119535084E2;1.111995459E0;9.306739569E-1;9.607230425E-1
3.119634704E2;1.203047633E0;1.232236028E0;9.720755816E-1
3.119734324E2;1.272748828E0;1.281251788E0;9.736502171E-1
3.119833934E2;1.265697002E0;1.003958702E0;9.526966810E-1
3.119933554E2;1.170740724E0;6.220530272E-1;9.385525584E-1
3.120033174E2;9.813281894E-1;3.469285071E-1;9.307278991E-1
3.120132794E2;7.414897680E-1;2.582505643E-1;9.111729264E-1
3.120232404E2;4.864617288E-1;3.046289682E-1;8.894577622E-1
3.120332024E2;2.303701490E-1;3.295777738E-1;8.315574527E-1
3.120431644E2;-2.446879074E-2;3.078237176E-1;7.308140993E-1
3.120531264E2;-2.034332454E-1;2.618145943E-1;5.810050964E-1
3.120630884E2;-1.745539308E-1;2.223819792E-1;3.498171568E-1
3.120730494E2;7.150819898E-2;1.939691007E-1;5.698215961E-2
3.120830114E2;3.492756188E-1;1.317936033E-1;-2.391895801E-1
3.120929734E2;4.033006430E-1;7.319302857E-2;-4.507330656E-1
3.121029354E2;1.665911525E-1;7.589933276E-2;-5.258831978E-1
3.121128964E2;-2.688772082E-1;7.334997505E-2;-5.149969459E-1
3.121228584E2;-8.711172342E-1;-3.021076880E-2;-5.023804903E-1
3.121328204E2;-1.493695736E0;-3.055561781E-1;-5.043324232E-1
3.121427824E2;-1.949436307E0;-7.732533216E-1;-5.420289040E-1
3.121527434E2;-2.270962000E0;-1.186938047E0;-5.741267204E-1
3.121627054E2;-2.777810097E0;-8.620433211E-1;-6.257595420E-1
3.121726674E2;-3.335044622E0;-1.737660319E-1;-7.501533628E-1
3.121826294E2;-3.760124922E0;5.157977343E-1;-9.504646063E-1
3.121925904E2;-3.780594349E0;8.229167461E-1;-1.270137072E0
3.122025524E2;-3.529307365E0;5.781453252E-1;-1.571434855E0
3.122125144E2;-3.133540392E0;7.194450498E-2;-1.741454959E0
3.122224764E2;-2.823830605E0;-4.013138711E-1;-1.778598666E0
3.122324374E2;-2.582450867E0;-5.854282379E-1;-1.720930576E0
3.122423994E2;-2.418225765E0;-3.057810962E-1;-1.660774350E0
3.122523614E2;-2.375344992E0;2.866421342E-1;-1.639196992E0
3.122623234E2;-2.298664093E0;1.069785118E0;-1.558122993E0
3.122722844E2;-2.159554720E0;1.787582397E0;-1.402884245E0
3.122822464E2;-1.992462516E0;2.280128241E0;-1.332895041E0
3.122922084E2;-1.721709609E0;2.473220348E0;-1.442748189E0
3.123021704E2;-1.234836102E0;1.536548257E0;-1.720021129E0
3.123121324E2;-8.541282415E-1;-3.828251660E-1;-1.832345724E0
3.123220934E2;-1.037359118E0;-1.869926333E0;-1.808978319E0
3.123320554E2;-1.725391388E0;-2.441040754E0;-1.651893377E0
3.123420174E2;-2.333389997E0;-1.800071836E0;-1.572305322E0
3.123519794E2;-2.529760361E0;-9.278432727E-1;-1.475649357E0
3.123619404E2;-2.430386305E0;-4.617368579E-1;-1.405183196E0
3.123719024E2;-2.302753687E0;-4.052492976E-1;-1.309517741E0
3.123818644E2;-2.203057766E0;-7.285908461E-1;-1.173157811E0
3.123918264E2;-2.125868559E0;-1.377811074E0;-1.052178144E0
3.124017874E2;-2.054367542E0;-2.082317114E0;-9.731480479E-1
3.124117494E2;-1.896802068E0;-2.569411516E0;-9.682581425E-1
3.124217114E2;-1.687934041E0;-2.795324087E0;-9.914316535E-1
3.124316734E2;-1.451161742E0;-2.829274178E0;-9.991406202E-1
3.124416344E2;-1.172237992E0;-2.696934938E0;-9.580496550E-1
3.124515964E2;-8.264904618E-1;-2.357787371E0;-8.286777139E-1
3.124615584E2;-4.875064790E-1;-1.900690317E0;-6.927403808E-1
3.124715204E2;-2.054223120E-1;-1.422955990E0;-5.812038779E-1
3.124814814E2;3.926015273E-2;-1.007527590E0;-4.592822194E-1
3.124914434E2;3.050861657E-1;-7.497739792E-1;-3.541904986E-1
3.125014054E2;5.900455117E-1;-7.243067026E-1;-2.150773257E-1
3.125113674E2;8.815732002E-1;-8.764998317E-1;-6.799073517E-2
3.125213294E2;1.196502566E0;-1.080524802E0;6.381230056E-2
3.125312904E2;1.518747091E0;-1.235737681E0;2.167084366E-1
3.125412524E2;1.829713225E0;-1.307478189E0;4.336471260E-1
3.125512144E2;2.114581823E0;-1.384922385E0;6.597286463E-1
3.125611764E2;2.317224979E0;-1.573191643E0;8.262582421E-1
3.125711374E2;2.361407280E0;-1.816646099E0;9.056488276E-1
3.125810994E2;2.087900639E0;-1.722002149E0;9.447442889E-1
3.125910614E2;1.156595349E0;-1.053293943E0;9.336130023E-1
3.126010234E2;-2.867259085E-3;2.344863415E-1;7.499797940E-1
3.126109844E2;-5.334380269E-1;9.076243043E-1;4.370032251E-1
3.126209464E2;-6.739802361E-1;5.576645955E-2;5.656559765E-2
3.126309084E2;-8.423154354E-1;-1.330695391E0;-1.077317744E-1
3.126408704E2;-1.023456335E0;-2.004387379E0;-9.903176129E-2
3.126508314E2;-1.111119032E0;-1.761650920E0;-7.985617965E-2
3.126607934E2;-9.485740066E-1;-1.254498839E0;-1.274122447E-1
3.126707554E2;-7.110065818E-1;-1.101414919E0;-1.762277782E-1
3.126807174E2;-4.178074598E-1;-7.537915111E-1;-2.261932194E-1
3.126906784E2;-7.838905603E-2;2.171539813E-1;-2.358646244E-1
3.127006404E2;3.010000587E-1;1.249411464E0;-1.076041311E-1
3.127106024E2;7.419269085E-1;1.930896759E0;2.643550038E-1
3.127205644E2;1.171392322E0;2.415189981E0;7.022532225E-1
3.127305264E2;1.237894773E0;2.486701965E0;7.205861211E-1
3.127404874E2;8.062332869E-1;1.852037549E0;-1.027927175E-1
3.127504494E2;3.317858875E-1;9.085751772E-1;-4.772023857E-1
3.127604114E2;2.260551900E-1;5.786156654E-1;-3.709281385E-1
3.127703734E2;4.178213179E-1;7.801824808E-1;-2.766185999E-1
3.127803344E2;4.868645668E-1;2.093346864E-1;-2.350991070E-1
3.127902964E2;4.921242297E-1;-6.266741753E-1;1.485158652E-1
3.128002584E2;5.402321219E-1;-9.152929187E-1;6.717159748E-1
3.128102204E2;7.027350068E-1;-9.865788221E-1;1.062157273E0
3.128201814E2;1.136336207E0;-9.059180021E-1;1.231193185E0
3.128301434E2;1.783133507E0;-5.897483826E-1;1.265619397E0
3.128401058E2;2.461074352E0;-3.149628639E-1;1.297422647E0
3.128500678E2;2.780315399E0;-2.422265708E-1;1.475363970E0
3.128600288E2;2.707526922E0;-2.138125002E-1;1.655181885E0
3.128699908E2;2.506784916E0;1.414572746E-1;1.674828172E0
3.128799528E2;2.714361906E0;2.136340141E0;1.189114690E0
3.128899148E2;2.830424786E0;3.856309652E0;4.261478484E-1
3.128998758E2;2.837222099E0;4.480734825E0;-1.182922870E-1
3.129098378E2;2.567175150E0;4.330076694E0;-3.093291223E-1
3.129197998E2;2.083299637E0;3.472868919E0;-3.219410777E-1
3.129297618E2;1.627354264E0;2.132408857E0;-2.229198068E-1
3.129397228E2;1.403095007E0;7.571874857E-1;-2.033066899E-1
3.129496848E2;1.290950179E0;-2.758141458E-1;-2.413752824E-1
3.129596468E2;1.017504215E0;-8.171056509E-1;-1.756748259E-1
3.129696088E2;5.998986959E-1;-9.588956833E-1;-4.885610193E-2
3.129795708E2;1.948632896E-1;-8.092135191E-1;1.502481997E-1
3.129895318E2;-1.880697161E-2;-7.208381295E-1;3.813892007E-1
3.129994938E2;1.012928113E-1;-7.531148195E-1;4.906160831E-1
3.130094558E2;5.377965569E-1;-1.829727888E-1;3.672735095E-1
3.130194178E2;1.218558550E0;8.633216619E-1;2.050949931E-1
3.130293788E2;1.701697946E0;1.733817577E0;1.893031895E-1
3.130393408E2;1.879904509E0;1.912578821E0;2.413496226E-1
3.130493028E2;1.990446687E0;1.788145423E0;2.575185001E-1
3.130592648E2;2.082413435E0;1.643414855E0;3.168225586E-1
3.130692258E2;2.114366531E0;1.499990225E0;4.111724794E-1
3.130791878E2;2.080504656E0;1.310005188E0;5.001047254E-1
3.130891498E2;1.999047399E0;1.027246594E0;5.508916974E-1
3.130991118E2;1.817260027E0;6.357227564E-1;5.938370824E-1
3.131090728E2;1.549450278E0;3.048590422E-1;6.885694861E-1
3.131190348E2;1.292368412E0;2.085796446E-1;8.079837561E-1
3.131289968E2;1.148903966E0;3.437272012E-1;9.292212129E-1
3.131389588E2;1.116289616E0;5.768166184E-1;9.692778587E-1
3.131489198E2;1.156941772E0;8.190004826E-1;9.271663427E-1
3.131588818E2;1.235931635E0;9.337513447E-1;8.601550460E-1
3.131688438E2;1.317238808E0;7.394996285E-1;7.620615959E-1
3.131788058E2;1.365612984E0;3.939462304E-1;6.421189308E-1
3.131887668E2;1.242934942E0;3.005448282E-1;5.775742531E-1
3.131987288E2;8.979490399E-1;4.119315445E-1;6.171298623E-1
3.132086908E2;3.957208991E-1;4.668512940E-1;7.047662735E-1
3.132186528E2;-7.600721717E-2;4.795926511E-1;7.630335689E-1
3.132286148E2;-3.770658374E-1;4.197016656E-1;7.231245637E-1
3.132385758E2;-4.657720029E-1;2.812769413E-1;6.011826992E-1
3.132485378E2;-3.434879482E-1;1.560083181E-1;4.012529254E-1
3.132584998E2;-1.230245382E-1;4.820596427E-2;1.389778852E-1
3.132684618E2;-1.306061354E-2;-7.256894559E-2;-1.410926729E-1
3.132784228E2;-3.461171314E-2;-1.722739637E-1;-4.232567251E-1
3.132883848E2;-1.140523329E-1;-1.875050813E-1;-6.474908590E-1
3.132983468E2;-4.589039981E-1;-1.337086856E-1;-7.674718499E-1
3.133083088E2;-1.189415812E0;-2.431719303E-1;-7.438726425E-1
3.133182698E2;-1.959355354E0;-4.986817241E-1;-6.511009336E-1
3.133282318E2;-2.337835550E0;-1.182729006E0;-6.316046715E-1
3.133381938E2;-2.692799568E0;-1.440009236E0;-6.076385975E-1
3.133481558E2;-3.199548721E0;-8.772157431E-1;-6.006798148E-1
